SITE,SECTORID,RECOMMENDATION_TYPE,COST,PRIORITY,CLUSTERID,CLUSTER_LEVEL,GROUP_ID,IMPLEMENTATION_DATE
25077132326,350,Entrance L2100,81955.41,3,55473965,YES,2,43
25077132326,70,Entrance L2100,76180.93,3,55473965,YES,2,43
25077132327,165,Entrance L2100,141569.68,3,55473965,YES,2,43
25077132327,70,Entrance L2100,249202.78,3,55473965,YES,2,43
25077132328,180,Entrance L2100,39192.66,3,55473930,YES,2,50
25077132328,290,Entrance L2100,51436.48,3,55473930,YES,2,50
25077132328,90,Entrance L2100,86292.72,3,55473930,YES,2,50
25077132329,115,Entrance L2100,126186.49,3,55473965,YES,2,43
25077132329,200,Entrance L2100,84211.46,3,55473965,YES,2,43
25077132329,345,Entrance L2100,116011.47,3,55473965,YES,2,43
25077132330,130,Entrance L2100,113126.38,3,55473965,YES,2,43
25077132330,220,Entrance L2100,63067.45,3,55473965,YES,2,43
25077132330,310,Entrance L2100,72789,3,55473965,YES,2,43
25077132331,200,Entrance L2100,96740.78,3,55473965,YES,2,43
25077132331,315,Entrance L2100,63053.69,3,55473965,YES,2,43
25077132331,45,Entrance L2100,118242.19,3,55473965,YES,2,43
25077132332,145,Refarming L1800,62724.49,1,55473965,YES,1,41
25077132332,65,Refarming L1800,25765.68,1,55473965,YES,1,41
25077132333,100,Entrance L2100,57757.66,3,55473965,YES,2,43
25077132333,20,Entrance L2100,32420.54,3,55473965,YES,2,43
25077132333,290,Entrance L2100,36626.53,3,55473965,YES,2,43
25077132334,130,Entrance L2100,37541.52,3,55473965,YES,2,43
25077132334,30,Entrance L2100,33901.97,3,55473965,YES,2,43
25077132334,300,Entrance L2100,109548.81,3,55473965,YES,2,43
25077132335,145,Refarming L1800,205842.73,1,55474110,YES,1,20
25077132335,25,Refarming L1800,203358.5,1,55474110,YES,1,20
25077132335,265,Refarming L1800,158936.47,1,55474110,YES,1,20
25077132337,230,Refarming L1800,135677.81,1,55473964,YES,1,24
25077132337,340,Refarming L1800,98503.17,1,55473964,YES,1,24
25077132338,330,Entrance L2100,46824.74,3,55473965,YES,2,43
25077132339,25,Entrance L2600,207977.23,2,55474110,NO,,24
25077132339,145,Entrance L2100,56129.25,3,55474110,YES,2,25
25077132339,235,Entrance L2100,90505.96,3,55474110,YES,2,25
25077132339,25,Entrance L2100,207977.23,3,55474110,YES,2,25
25077132340,345,Refarming L1800,88756.23,1,55473964,YES,1,24
25077132340,90,Refarming L1800,70604.41,1,55473964,YES,1,24
25077132342,100,Entrance L2100,85407.5,3,55473966,YES,2,50
25077132342,250,Entrance L2100,79308.22,3,55473966,YES,2,50
25077132342,340,Entrance L2100,79580.86,3,55473966,YES,2,50
25077132343,160,Entrance L2100,76102.95,3,55473930,YES,2,50
25077132343,20,Entrance L2100,111463.38,3,55473930,YES,2,50
25077132343,280,Entrance L2100,70907.49,3,55473930,YES,2,50
25077132346,120,Entrance L2100,93811.76,3,55473965,YES,2,43
25077132346,220,Entrance L2100,45742.69,3,55473965,YES,2,43
25077132348,225,Entrance L2100,123841.13,3,55473965,YES,2,43
25077132348,315,Entrance L2100,95109.23,3,55473965,YES,2,43
25077132349,140,Entrance L2100,98255.68,3,55473965,YES,2,43
25077132349,320,Entrance L2100,165717.22,3,55473965,YES,2,43
25077132350,125,Entrance L2100,104443.18,3,55473965,YES,2,43
25077132351,270,Entrance L2100,87426.13,3,55473965,YES,2,43
25077132351,70,Entrance L2100,153816.88,3,55473965,YES,2,43
25077132352,75,Entrance L2100,129848.65,3,55473965,YES,2,43
25077132354,220,Entrance L2100,113517.25,3,55473965,YES,2,43
25077132354,350,Entrance L2100,67070.73,3,55473965,YES,2,43
25077132354,95,Entrance L2100,43862.1,3,55473965,YES,2,43
25077132356,200,Entrance L2100,18482.12,3,55473965,YES,2,43
25077132356,305,Entrance L2100,118894.73,3,55473965,YES,2,43
25077132356,40,Entrance L2100,58833.15,3,55473965,YES,2,43
25077132357,115,Entrance L2100,30112.93,3,55473965,YES,2,43
25077132357,225,Entrance L2100,74279.91,3,55473965,YES,2,43
25077132359,130,Entrance L2100,92121.18,3,55473965,YES,2,43
25077132359,310,Entrance L2100,61386.95,3,55473965,YES,2,43
25077132359,40,Entrance L2100,89503.68,3,55473965,YES,2,43
25077132360,340,Entrance L2100,104740.71,3,55473965,YES,2,43
25077132363,160,Entrance L2100,58294.28,3,55473965,YES,2,43
25077132363,240,Entrance L2100,56224.16,3,55473965,YES,2,43
25077132367,130,Entrance L2100,71432.86,3,55473965,YES,2,43
25077132368,170,Entrance L2100,146136.72,3,55473965,YES,2,43
25077132368,300,Entrance L2100,130249.8,3,55473965,YES,2,43
25077132369,105,Entrance L2100,102519.2,3,55473965,YES,2,43
25077132369,210,Entrance L2100,82490.6,3,55473965,YES,2,43
25077132371,175,Entrance L2100,136446.89,3,55473965,YES,2,43
25077132371,320,Entrance L2100,100325.07,3,55473965,YES,2,43
25077132373,170,Entrance L2100,79021.69,3,55473965,YES,2,43
25077132373,80,Entrance L2100,60568.16,3,55473965,YES,2,43
25077132379,340,Refarming L1800,1154.84,1,55473930,YES,1,48
25077132381,135,Entrance L2100,66796.69,3,55473965,YES,2,43
25077132382,110,Refarming L1800,61700.85,1,55473930,YES,1,48
25077132382,20,Refarming L1800,49506.53,1,55473930,YES,1,48
25077132383,275,Entrance L2100,85342.24,3,55473965,YES,2,43
25077132385,325,Entrance L2100,80531.21,3,55473965,YES,2,43
25077132386,0,Entrance L2100,81638.78,3,55473965,YES,2,43
25077132386,120,Entrance L2100,169350.23,3,55473965,YES,2,43
25077132386,240,Entrance L2100,66988.6,3,55473965,YES,2,43
25077132388,295,Entrance L2100,82418.2,3,55473965,YES,2,43
25077132389,125,Entrance L2100,152723.48,3,55473965,YES,2,43
25077132392,320,Entrance L2100,50546.81,3,55473965,YES,2,43
25077132395,160,Entrance L2100,84195.01,3,55473965,YES,2,43
25077132396,115,Entrance L2100,76824.24,3,55473966,YES,2,50
25077132396,335,Entrance L2100,56797.2,3,55473966,YES,2,50
25077132397,180,Refarming L1800,82920.09,1,55473965,YES,1,41
25077132397,30,Refarming L1800,58700.72,1,55473965,YES,1,41
25077132397,320,Refarming L1800,84735.23,1,55473965,YES,1,41
25077132397,30,Entrance L2100,58700.72,3,55473965,YES,2,43
25077132400,10,Entrance L2100,149496.22,3,55473965,YES,2,43
25077132400,220,Entrance L2100,117871.7,3,55473965,YES,2,43
25077132400,295,Entrance L2100,103115.67,3,55473965,YES,2,43
25077132403,10,Entrance L2100,17678.51,3,55473965,YES,2,43
25077132403,180,Entrance L2100,29960.38,3,55473965,YES,2,43
25077132406,310,Entrance L2100,109083.67,3,55473965,YES,2,43
25077132406,45,Entrance L2100,67665.68,3,55473965,YES,2,43
25077132408,10,Entrance L2100,83306.56,3,55473966,YES,2,50
25077132409,20,Entrance L2100,47343.3,3,55473965,YES,2,43
25077132410,250,Entrance L2100,97749.49,3,55473965,YES,2,43
25077132410,330,Entrance L2100,138543.61,3,55473965,YES,2,43
25077132413,140,Entrance L2100,50432.59,3,55473965,YES,2,43
25077132414,70,Entrance L2100,90019.33,3,55473965,YES,2,43
25077132415,110,Entrance L2100,75481.98,3,55473965,YES,2,43
25077132415,5,Entrance L2100,101833.67,3,55473965,YES,2,43
25077132417,220,Entrance L2100,65750.8,3,55473965,YES,2,43
25077132418,250,Entrance L2100,44277.86,3,55473965,YES,2,43
25077132419,65,Entrance L2100,85882.57,3,55473965,YES,2,43
25077132420,330,Entrance L2100,87967.81,3,55473965,YES,2,43
25077132422,0,Entrance L2100,93127.89,3,55473965,YES,2,43
25077132422,170,Entrance L2100,133098.85,3,55473965,YES,2,43
25077132422,255,Entrance L2100,56808.28,3,55473965,YES,2,43
25077132424,250,Entrance L2100,32743.44,3,55473965,YES,2,43
25077132424,340,Entrance L2100,99492.77,3,55473965,YES,2,43
25077132427,110,Entrance L2100,120659.2,3,55473965,YES,2,43
25077132430,245,Entrance L2100,68557.9,3,55473966,YES,2,50
25077132430,335,Entrance L2100,67796.34,3,55473966,YES,2,50
25077132430,70,Entrance L2100,82370.74,3,55473966,YES,2,50
25077132432,180,Entrance L2100,90785.71,3,55473965,YES,2,43
25077132438,160,Entrance L2100,35771.03,3,55473965,YES,2,43
25077132439,350,Entrance L2100,100067.79,3,55473965,YES,2,43
25077132440,160,Entrance L2100,108405.21,3,55473966,YES,2,50
25077132440,5,Entrance L2100,57386.32,3,55473966,YES,2,50
25077132441,250,Entrance L2100,113304.45,3,55473965,YES,2,43
25077132442,270,Entrance L2100,100961.38,3,55473965,YES,2,43
25077132444,210,Refarming L1800,31546.21,1,55473930,YES,1,48
25077132444,305,Refarming L1800,51858.52,1,55473930,YES,1,48
25077132444,40,Refarming L1800,77289.96,1,55473930,YES,1,48
25077132445,135,Entrance L2100,224613.64,3,55473965,YES,2,43
25077132445,220,Entrance L2100,41544.21,3,55473965,YES,2,43
25077132445,295,Entrance L2100,34999.45,3,55473965,YES,2,43
25077132455,150,Refarming L1800,11815.26,1,55473965,YES,1,41
25077132455,255,Refarming L1800,16940.23,1,55473965,YES,1,41
25077132455,55,Refarming L1800,74376.96,1,55473965,YES,1,41
25077132455,150,Entrance L2100,11815.26,3,55473965,YES,2,43
25077132455,55,Entrance L2100,74376.96,3,55473965,YES,2,43
25077132456,170,Entrance L2100,78136.3,3,55473965,YES,2,43
25077132456,270,Entrance L2100,36592.49,3,55473965,YES,2,43
25077132456,30,Entrance L2100,144962.05,3,55473965,YES,2,43
25077132462,110,Entrance L2100,115540.54,3,55473965,YES,2,43
25077132462,200,Entrance L2100,63948.78,3,55473965,YES,2,43
25077132462,300,Entrance L2100,150435.08,3,55473965,YES,2,43
25077132464,155,Refarming L1800,69141.65,1,55474110,YES,1,20
25077132464,25,Refarming L1800,74979.68,1,55474110,YES,1,20
25077132464,265,Refarming L1800,118835.02,1,55474110,YES,1,20
25077132464,155,Entrance L2100,69141.65,3,55474110,YES,2,25
25077132464,25,Entrance L2100,74979.68,3,55474110,YES,2,25
25077132465,160,Entrance L2100,62605.07,3,55473965,YES,2,43
25077132480,210,Entrance L2100,108533.92,3,55473966,YES,2,50
25077132480,317,Entrance L2100,60411.15,3,55473966,YES,2,50
25077132480,70,Entrance L2100,92647.38,3,55473966,YES,2,50
25077132482,350,Entrance L2100,105406.39,3,55473965,YES,2,43
25077132482,95,Entrance L2100,79083.17,3,55473965,YES,2,43
25077132492,170,Entrance L2100,68791.55,3,55473965,YES,2,43
25077132492,260,Entrance L2100,86329.67,3,55473965,YES,2,43
25077132496,120,Entrance L2100,83939.72,3,55473965,YES,2,43
25077132496,300,Entrance L2100,31707.51,3,55473965,YES,2,43
25077132524,300,Entrance L2100,72730.93,3,55473966,YES,2,50
25077132527,210,Entrance L2100,166734.45,3,55473966,YES,2,50
25077132527,330,Entrance L2100,70291.21,3,55473966,YES,2,50
25077132531,130,Entrance L2100,126238.69,3,55473965,YES,2,43
25077132531,220,Entrance L2100,93696.81,3,55473965,YES,2,43
25077132531,40,Entrance L2100,120290.29,3,55473965,YES,2,43
25077132570,220,Entrance L2100,164336.23,3,55473965,YES,2,43
25077132570,320,Entrance L2100,79139.74,3,55473965,YES,2,43
25077132572,180,Entrance L2100,50905.93,3,55473965,YES,2,43
25077132572,300,Entrance L2100,144021.21,3,55473965,YES,2,43
25077132572,90,Entrance L2100,87078.38,3,55473965,YES,2,43
25077132573,25,Entrance L2100,103806.04,3,55473965,YES,2,43
25077132575,10,Entrance L2600,97255.14,2,55473965,NO,,42
25077132575,145,Entrance L2600,94094.83,2,55473965,NO,,42
25077132575,280,Entrance L2600,38519.42,2,55473965,NO,,52
25077132575,10,Entrance L2100,97255.14,3,55473965,YES,2,43
25077132575,145,Entrance L2100,94094.83,3,55473965,YES,2,43
25077132582,150,Entrance L2100,72223.73,3,55473965,YES,2,43
25077132597,275,Entrance L2100,100740.57,3,55473965,YES,2,43
25077132607,30,Entrance L2100,12662.82,3,55473965,YES,2,43
25077132607,300,Entrance L2100,11693.05,3,55473965,YES,2,43
25077132614,0,Entrance L2600,188473.63,2,55473965,NO,,42
25077132614,90,Entrance L2600,165944.01,2,55473965,NO,,52
25077132614,0,Refarming L2100,188473.63,3,55473965,YES,2,43
25077132652,215,Entrance L2600,184010.31,2,55473965,NO,,42
25077132652,320,Entrance L2600,119950.31,2,55473965,NO,,42
25077132652,90,Entrance L2600,179155.98,2,55473965,NO,,42
25077132652,215,Refarming L2100,184010.31,3,55473965,YES,2,43
25077132652,320,Refarming L2100,119950.31,3,55473965,YES,2,43
25077132652,90,Refarming L2100,179155.98,3,55473965,YES,2,43
25077132656,115,Entrance L2100,97048.09,3,55473965,YES,2,43
25077132656,335,Entrance L2100,89098.46,3,55473965,YES,2,43
25077132657,320,Entrance L1800,39848.16,1,55473965,YES,1,41
25077132657,95,Entrance L1800,67840.79,1,55473965,YES,1,41
25077132658,345,Refarming L2100,51066.63,3,55473965,YES,2,43
25077132725,110,Entrance L2100,28511.61,3,55473965,YES,2,43
25077132725,350,Entrance L2100,72214.69,3,55473965,YES,2,43
25077132730,105,Refarming L1800,77096.67,1,55473930,YES,1,48
25077132733,165,Entrance L2100,72311.77,3,55473966,YES,2,50
25077132733,290,Entrance L2100,49439.41,3,55473966,YES,2,50
25077132733,35,Entrance L2100,61972.78,3,55473966,YES,2,50
25077132762,0,Entrance L2100,64966.92,3,55473965,YES,2,43
25077132762,240,Entrance L2100,78549.75,3,55473965,YES,2,43
25077132777,130,Entrance L2100,52238.97,3,55473965,YES,2,43
25077132779,0,Entrance L2100,61061.8,3,55473965,YES,2,43
25077132779,250,Entrance L2100,86620.25,3,55473965,YES,2,43
25077132779,80,Entrance L2100,79447.23,3,55473965,YES,2,43
25077132793,110,Entrance L2100,7898.3,3,55473965,YES,2,43
25077132793,220,Entrance L2100,32155.56,3,55473965,YES,2,43
25077132793,340,Entrance L2100,32362.3,3,55473965,YES,2,43
25077132794,0,Entrance L2100,147137.31,3,55473965,YES,2,43
25077132794,120,Entrance L2100,121836.74,3,55473965,YES,2,43
25077132794,240,Entrance L2100,150022.48,3,55473965,YES,2,43
25077132812,140,Entrance L2100,16833.4,3,55473965,YES,2,43
25077132823,345,Entrance L2100,100602.43,3,55473965,YES,2,43
25077132823,75,Entrance L2100,71758.08,3,55473965,YES,2,43
25077132966,125,Refarming L2100,95213.55,3,55473890,YES,2,50
25077132966,215,Refarming L2100,91411.89,3,55473890,YES,2,50
25077132966,315,Refarming L2100,83157.43,3,55473890,YES,2,50
25077132968,265,Entrance L2100,66646.4,3,55473965,YES,2,43
25077132969,60,Entrance L2100,100323.55,3,55473965,YES,2,43
25077132970,80,Entrance L2100,76305.57,3,55473965,YES,2,43
25077132971,40,Entrance L2100,105359.09,3,55473965,YES,2,43
25077133044,90,Refarming L2100,40710.55,3,55473965,YES,2,43
25077133252,170,Entrance L2100,139236.36,3,55473965,YES,2,43
25077133252,260,Entrance L2100,59715.43,3,55473965,YES,2,43
25077133321,145,Entrance L1800,6362.71,1,55473965,YES,1,41
25077133321,45,Entrance L1800,29874.94,1,55473965,YES,1,41
25077133321,145,Refarming L2100,6362.71,3,55473965,YES,2,43
25077133321,45,Refarming L2100,29874.94,3,55473965,YES,2,43
25077133322,300,Entrance L2600,12112.73,2,55473966,NO,,48
25077133322,300,Refarming L2100,12112.73,3,55473966,YES,2,50
25077133329,160,Refarming L2100,58828.65,3,55473965,YES,2,43
25077133329,290,Refarming L2100,91923.66,3,55473965,YES,2,43
25077133329,30,Refarming L2100,57296.94,3,55473965,YES,2,43
25077133338,210,Entrance L2100,60072.94,3,55473965,YES,2,43
25077133339,185,Entrance L2600,61393.98,2,55473965,NO,,42
25077133339,330,Entrance L2600,119056.71,2,55473965,NO,,42
25077133339,75,Entrance L2600,117399.33,2,55473965,NO,,42
25077133339,185,Entrance L2100,61393.98,3,55473965,YES,2,43
25077133339,330,Entrance L2100,119056.71,3,55473965,YES,2,43
25077133339,75,Entrance L2100,117399.33,3,55473965,YES,2,43
25077133340,340,Entrance L2100,56605.13,3,55474110,YES,2,25
25077133340,60,Entrance L2100,50787.26,3,55474110,YES,2,25
25077133348,150,Entrance L2600,169679.81,2,55474111,NO,,50
25077133348,30,Entrance L2600,92349.1,2,55474111,NO,,50
25077133348,300,Entrance L2600,153792.96,2,55474111,NO,,50
25077133348,150,Entrance L2100,169679.81,3,55474111,YES,2,51
25077133348,30,Entrance L2100,92349.1,3,55474111,YES,2,51
25077133348,300,Entrance L2100,153792.96,3,55474111,YES,2,51
25077133372,170,Entrance L2100,20758.02,3,55473965,YES,2,43
25077133372,290,Entrance L2100,114060.34,3,55473965,YES,2,43
25077133372,35,Entrance L2100,133160.36,3,55473965,YES,2,43
25077133379,125,Entrance L2100,105747.2,3,55473965,YES,2,43
25077133389,120,Entrance L1800,46936.78,1,55473965,YES,1,41
25077133389,300,Entrance L1800,31525.66,1,55473965,YES,1,41
25077133392,260,Entrance L2100,24627.44,3,55473965,YES,2,43
25077133393,160,Entrance L2100,44094.73,3,55473965,YES,2,43
25077133393,250,Entrance L2100,14923.48,3,55473965,YES,2,43
25077133393,70,Entrance L2100,78431.19,3,55473965,YES,2,43
25077133394,0,Entrance L2600,100094.58,2,55473965,NO,,52
25077133394,120,Entrance L2600,101003.84,2,55473965,NO,,42
25077133394,120,Entrance L2100,101003.84,3,55473965,YES,2,43
25077133397,210,Entrance L2600,106273.39,2,55473965,NO,,52
25077133403,200,Entrance L2100,189286.85,3,55473965,YES,2,43
25077133404,300,Entrance L2100,31720.7,3,55473930,YES,2,50
25077133404,60,Entrance L2100,114590.36,3,55473930,YES,2,50
25077133405,220,Entrance L2600,60666.2,2,55473965,NO,,42
25077133405,330,Entrance L2600,107669.73,2,55473965,NO,,42
25077133405,220,Entrance L2100,60666.2,3,55473965,YES,2,43
25077133405,330,Entrance L2100,107669.73,3,55473965,YES,2,43
25077133408,120,Entrance L2600,65864.44,2,55474110,NO,,24
25077133408,30,Entrance L2600,85733.92,2,55474110,NO,,52
25077133408,120,Entrance L2100,65864.44,3,55474110,YES,2,25
25077133409,200,Refarming L1800,12217.16,1,55473965,YES,1,41
25077133409,320,Refarming L1800,24469.07,1,55473965,YES,1,41
25077133422,180,Entrance L2100,165087.16,3,55473965,YES,2,43
25077133422,320,Entrance L2100,78669.76,3,55473965,YES,2,43
25077133422,60,Entrance L2100,125692.76,3,55473965,YES,2,43
25077133458,0,Entrance L1800,15408.97,1,55473965,YES,1,41
25077133458,160,Entrance L1800,39972.82,1,55473965,YES,1,41
25077133458,270,Entrance L1800,53291.32,1,55473965,YES,1,41
25077133464,270,Refarming L2100,74704.45,3,55473965,YES,2,43
25077133466,180,Refarming L2100,35297.22,3,55473965,YES,2,43
25077133466,310,Refarming L2100,93146.98,3,55473965,YES,2,43
25077133466,70,Refarming L2100,73673.97,3,55473965,YES,2,43
25077133483,0,Refarming L2100,18545.77,3,55473965,YES,2,43
25077133483,120,Refarming L2100,35394.15,3,55473965,YES,2,43
25077133483,270,Refarming L2100,81237.93,3,55473965,YES,2,43
25077133491,240,Refarming L2100,21319.45,3,55473963,YES,2,50
25077133491,340,Refarming L2100,12061.75,3,55473963,YES,2,50
25077133559,285,Refarming L1800,91382.96,1,55474110,YES,1,20
25077133559,95,Refarming L1800,12772.72,1,55474110,YES,1,20
25077133559,285,Entrance L2100,91382.96,3,55474110,YES,2,25
25077133677,120,Refarming L2100,41482.53,3,55473966,YES,2,50
25077133677,240,Refarming L2100,61893.3,3,55473966,YES,2,50
25077133677,340,Refarming L2100,99027.92,3,55473966,YES,2,50
25077133678,100,Refarming L2100,152737.2,3,55473965,YES,2,43
25077133678,255,Refarming L2100,95671.03,3,55473965,YES,2,43
25077133678,350,Refarming L2100,211249.9,3,55473965,YES,2,43
25077133767,130,Entrance L2600,94100.37,2,55474110,NO,,52
25077133767,35,Entrance L2600,74947.81,2,55474110,NO,,52
25077133792,5,Refarming L2100,61348.53,3,55473963,YES,2,50
25077133795,200,Entrance L2100,86590.32,3,55473965,YES,2,43
25077133796,220,Entrance L2100,48948.66,3,55473890,YES,2,50
25077133796,320,Entrance L2100,69338.31,3,55473890,YES,2,50
25077133796,50,Entrance L2100,98877.47,3,55473890,YES,2,50
25077133804,280,Refarming L2100,54153.16,3,55473966,YES,2,50
25077133804,60,Refarming L2100,55981.36,3,55473966,YES,2,50
25077133816,135,Refarming L1800,27536.06,1,55473930,YES,1,48
25077133817,215,Entrance L2600,140649.01,2,55473965,NO,,42
25077133817,215,Refarming L2100,140649.01,3,55473965,YES,2,43
25077133823,150,Entrance L2100,51904.7,3,55474110,YES,2,25
25077133823,20,Entrance L2100,47539.64,3,55474110,YES,2,25
25077133838,110,Entrance L2100,44097.11,3,55473965,YES,2,43
25077133838,350,Entrance L2100,77525.35,3,55473965,YES,2,43
25077133839,250,Entrance L2100,106424.8,3,55473965,YES,2,43
25077133839,70,Entrance L2100,55191.08,3,55473965,YES,2,43
25077133840,250,Entrance L2100,127437.61,3,55473965,YES,2,43
25077133840,340,Entrance L2100,67908.69,3,55473965,YES,2,43
25077133846,120,Entrance L2100,62367.99,3,55473965,YES,2,43
25077133846,240,Entrance L2100,88334.38,3,55473965,YES,2,43
25077133848,40,Entrance L2100,47167.36,3,55473965,YES,2,43
25077133855,160,Entrance L2100,137639,3,55473966,YES,2,50
25077133855,250,Entrance L2100,55494.94,3,55473966,YES,2,50
25077133855,340,Entrance L2100,83547.98,3,55473966,YES,2,50
